user_id,birthyear,gender,subscription_start_date,subscription_end_date,subscription_type,subscription_status,last_login_date,average_watch_time,total_watch_time,favorite_genres
989,2010,male,2022-08-02 15:42:59,2023-03-09 21:02:04,2,1,2023-07-14 14:01:50,1.63,111.52,음악
990,1966,male,2022-11-20 07:47:58,2023-09-01 03:58:42,1,1,2024-06-11 08:33:34,2.15,165.53,스릴러
991,2013,female,2023-10-20 02:34:14,2024-01-06 03:19:07,1,1,2023-10-26 21:41:08,3.35,71.13,스포츠
992,1979,male,2022-10-07 04:32:18,2023-03-03 04:07:44,1,1,2023-02-18 15:27:47,5.04,58.2,코미디
993,2003,female,2022-07-29 11:27:43,2023-09-18 01:08:05,1,1,2022-09-12 08:38:32,2.73,29.83,판타지
994,2008,male,2023-01-08 09:41:37,2023-08-19 16:46:55,1,1,2023-05-27 10:37:26,0.25,70.53,판타지
995,1972,male,2023-03-16 21:35:28,2023-10-25 19:28:55,2,1,2023-04-17 06:40:06,1.16,149.09,전쟁
996,2004,male,2024-01-20 13:13:52,,2,0,2024-04-25 01:43:18,3.06,95.34,범죄
997,2008,female,2023-06-12 13:24:06,,2,0,2023-07-10 08:15:41,2.65,83.98,스포츠
998,1941,female,2022-12-25 02:15:22,2023-05-14 21:18:01,1,1,2023-06-16 18:04:45,2.67,143.49,SF
999,1941,female,2023-12-27 06:48:30,2024-01-12 20:16:03,1,1,2024-04-25 00:14:49,4.01,58.42,스포츠
1000,2014,male,2024-04-14 18:16:53,2024-06-10 15:22:10,2,1,2024-04-16 04:53:10,2.68,117.54,판타지
