order_id,user_id,order_date,food_id,food_price,drink_id,drink_price,food_quantity,drink_quantity,total_purchase_amount,age,gender
357,17,2023-10-18 09:41:45,9,27000,1,5000,11,9,342000,1997,male
358,17,2023-11-03 22:46:45,13,31000,12,10500,9,3,310500,1997,male
359,17,2023-11-17 00:36:45,11,29000,13,11000,7,5,258000,1997,male
360,17,2023-12-10 06:04:45,5,22000,6,7500,3,5,103500,1997,male
361,17,2024-01-06 04:47:45,9,27000,6,7500,7,4,219000,1997,male
362,17,2024-01-08 19:09:45,1,23000,2,5500,13,8,343000,1997,male
363,17,2024-02-01 22:50:45,13,31000,1,5000,8,9,293000,1997,male
364,17,2024-02-27 23:19:45,8,26000,9,9000,6,3,183000,1997,male
365,17,2024-03-13 04:42:45,8,26000,2,5500,9,5,261500,1997,male
366,17,2024-04-11 10:00:45,10,28000,13,11000,6,8,256000,1997,male
367,17,2024-04-15 05:50:45,5,22000,14,11500,4,6,157000,1997,male
368,17,2024-04-29 20:25:45,10,28000,12,10500,7,11,311500,1997,male
369,17,2024-05-10 01:08:45,14,32000,14,11500,12,11,510500,1997,male
370,17,2024-05-22 05:03:45,8,26000,9,9000,9,9,315000,1997,male
371,17,2024-06-21 17:38:45,9,27000,11,10000,5,9,225000,1997,male
372,18,2023-09-14 23:15:22,2,21000,10,9500,9,11,293500,1991,female
373,18,2023-10-12 06:01:22,12,30000,4,6500,9,5,302500,1991,female
374,18,2023-10-22 11:09:22,3,20000,12,10500,5,9,194500,1991,female
375,18,2023-11-09 10:40:22,14,32000,9,9000,12,12,492000,1991,female
376,18,2023-11-23 19:34:22,8,26000,9,9000,12,5,357000,1991,female
377,18,2023-12-22 03:33:22,14,32000,13,11000,4,7,205000,1991,female
378,18,2023-12-26 14:37:22,1,23000,4,6500,5,3,134500,1991,female
379,18,2024-01-11 12:23:22,4,23000,13,11000,9,6,273000,1991,female
380,18,2024-01-16 06:49:22,6,25000,1,5000,6,8,190000,1991,female
381,18,2024-01-22 01:59:22,4,23000,10,9500,12,10,371000,1991,female
382,18,2024-02-04 01:58:22,10,28000,13,11000,8,7,301000,1991,female
383,18,2024-02-05 22:50:22,14,32000,13,11000,3,5,151000,1991,female
384,18,2024-02-13 16:35:22,7,24000,6,7500,8,8,252000,1991,female
385,18,2024-02-14 18:43:22,14,32000,3,6000,1,2,44000,1991,female
386,18,2024-03-09 02:40:22,10,28000,14,11500,5,10,255000,1991,female
387,18,2024-03-10 20:15:22,8,26000,12,10500,10,4,302000,1991,female
388,18,2024-03-14 19:25:22,14,32000,13,11000,12,5,439000,1991,female
389,18,2024-04-09 19:50:22,10,28000,3,6000,12,13,414000,1991,female
390,18,2024-04-11 16:38:22,8,26000,1,5000,5,5,155000,1991,female
391,18,2024-04-26 22:10:22,12,30000,7,8000,14,6,468000,1991,female
392,18,2024-05-02 05:37:22,11,29000,8,8500,11,6,370000,1991,female
393,18,2024-05-16 00:48:22,3,20000,7,8000,4,10,160000,1991,female
394,18,2024-05-20 17:09:22,5,22000,7,8000,13,2,302000,1991,female
395,18,2024-06-11 17:38:22,13,31000,10,9500,8,9,333500,1991,female
396,18,2024-07-01 07:41:22,8,26000,6,7500,6,11,238500,1991,female
397,19,2024-04-22 01:41:35,2,21000,11,10000,4,3,114000,2000,male
398,19,2024-05-03 06:18:35,6,25000,4,6500,8,9,258500,2000,male
399,19,2024-05-16 03:11:35,7,24000,12,10500,4,7,169500,2000,male
400,19,2024-06-03 06:59:35,11,29000,14,11500,1,7,109500,2000,male
401,19,2024-06-17 08:18:35,6,25000,11,10000,5,7,195000,2000,male
402,20,2024-05-01 18:27:23,8,26000,8,8500,11,8,354000,1988,female
403,20,2024-05-18 10:53:23,6,25000,14,11500,6,5,207500,1988,female
404,20,2024-06-01 07:47:23,2,21000,7,8000,5,10,185000,1988,female
405,20,2024-06-05 10:30:23,7,24000,6,7500,3,9,139500,1988,female
406,20,2024-06-09 15:39:23,3,20000,5,7000,10,10,270000,1988,female
407,20,2024-07-04 11:28:23,10,28000,3,6000,4,4,136000,1988,female
408,21,2024-01-17 23:09:37,9,27000,9,9000,10,7,333000,2001,male
409,21,2024-02-16 03:23:37,9,27000,4,6500,8,6,255000,2001,male
410,21,2024-02-27 21:24:37,10,28000,1,5000,5,11,195000,2001,male
411,21,2024-03-01 03:39:37,3,20000,4,6500,8,4,186000,2001,male
412,21,2024-03-21 13:58:37,10,28000,8,8500,11,5,350500,2001,male
413,21,2024-04-10 13:46:37,5,22000,2,5500,10,9,269500,2001,male
414,21,2024-05-03 08:15:37,5,22000,7,8000,8,10,256000,2001,male
415,21,2024-05-27 23:37:37,7,24000,14,11500,8,11,318500,2001,male
416,21,2024-06-16 08:24:37,11,29000,4,6500,6,8,226000,2001,male
417,21,2024-06-28 06:36:37,8,26000,3,6000,6,6,192000,2001,male
418,21,2024-07-06 04:07:37,7,24000,4,6500,11,13,348500,2001,male
419,22,2023-07-25 13:37:53,13,31000,3,6000,5,12,227000,1990,male
420,22,2023-08-12 23:50:53,6,25000,10,9500,8,4,238000,1990,male
421,22,2023-08-24 13:40:53,11,29000,13,11000,5,9,244000,1990,male
422,22,2023-09-10 18:46:53,7,24000,3,6000,11,11,330000,1990,male
423,22,2023-09-27 19:44:53,13,31000,3,6000,9,8,327000,1990,male
424,22,2023-10-18 01:40:53,1,23000,9,9000,14,8,394000,1990,male
425,22,2023-11-08 21:07:53,13,31000,10,9500,9,9,364500,1990,male
426,22,2023-11-17 11:39:53,14,32000,6,7500,5,3,182500,1990,male
427,22,2023-12-02 03:16:53,5,22000,7,8000,6,10,212000,1990,male
428,22,2023-12-20 05:44:53,10,28000,1,5000,7,5,221000,1990,male
429,22,2023-12-26 19:58:53,11,29000,6,7500,11,11,401500,1990,male
430,22,2024-01-05 08:34:53,12,30000,12,10500,4,4,162000,1990,male
431,22,2024-01-30 07:22:53,1,23000,14,11500,6,5,195500,1990,male
432,22,2024-01-31 11:11:53,12,30000,7,8000,6,7,236000,1990,male
433,22,2024-02-25 20:08:53,6,25000,10,9500,6,7,216500,1990,male
434,22,2024-03-18 14:30:53,14,32000,5,7000,12,2,398000,1990,male
435,22,2024-03-30 11:50:53,13,31000,6,7500,7,3,239500,1990,male
436,22,2024-04-18 08:35:53,2,21000,11,10000,6,6,186000,1990,male
437,22,2024-05-09 10:30:53,7,24000,5,7000,7,3,189000,1990,male
438,22,2024-05-17 05:25:53,14,32000,13,11000,7,10,334000,1990,male
439,22,2024-06-03 23:29:53,6,25000,12,10500,6,8,234000,1990,male
440,22,2024-06-29 04:51:53,13,31000,12,10500,10,4,352000,1990,male
441,22,2024-07-02 15:56:53,5,22000,14,11500,13,5,343500,1990,male
442,23,2023-04-22 09:10:35,5,22000,8,8500,7,4,188000,1999,female
443,23,2023-05-13 11:05:35,3,20000,10,9500,10,8,276000,1999,female
444,23,2023-05-26 03:53:35,13,31000,11,10000,5,13,285000,1999,female
445,23,2023-06-25 13:21:35,1,23000,10,9500,4,6,149000,1999,female
446,23,2023-07-12 02:48:35,4,23000,3,6000,2,5,76000,1999,female
447,23,2023-07-27 04:37:35,12,30000,4,6500,9,4,296000,1999,female
448,23,2023-08-22 22:08:35,5,22000,3,6000,10,1,226000,1999,female
449,23,2023-09-02 04:29:35,10,28000,4,6500,9,7,297500,1999,female
450,23,2023-09-08 15:22:35,10,28000,2,5500,10,10,335000,1999,female
451,23,2023-09-13 01:29:35,5,22000,2,5500,11,14,319000,1999,female
452,23,2023-09-29 00:18:35,7,24000,7,8000,11,13,368000,1999,female
453,23,2023-10-12 09:20:35,8,26000,7,8000,3,10,158000,1999,female
454,23,2023-10-31 11:09:35,12,30000,9,9000,3,7,153000,1999,female
455,23,2023-11-19 17:01:35,10,28000,5,7000,9,6,294000,1999,female
456,23,2023-11-24 10:53:35,8,26000,13,11000,11,3,319000,1999,female
457,23,2023-12-04 07:48:35,8,26000,7,8000,7,11,270000,1999,female
458,23,2023-12-06 09:03:35,14,32000,14,11500,6,5,249500,1999,female
459,23,2023-12-28 04:20:35,14,32000,8,8500,6,5,234500,1999,female
460,23,2023-12-30 10:52:35,3,20000,6,7500,1,7,72500,1999,female
461,23,2024-01-04 11:14:35,12,30000,7,8000,10,13,404000,1999,female
462,23,2024-01-05 15:35:35,4,23000,13,11000,3,9,168000,1999,female
463,23,2024-01-19 01:17:35,8,26000,11,10000,9,7,304000,1999,female
464,23,2024-01-21 05:32:35,12,30000,12,10500,6,12,306000,1999,female
465,23,2024-02-05 22:41:35,8,26000,1,5000,9,9,279000,1999,female
466,23,2024-02-07 12:01:35,1,23000,3,6000,6,6,174000,1999,female
467,23,2024-02-24 01:08:35,4,23000,13,11000,9,6,273000,1999,female
468,23,2024-03-18 05:01:35,12,30000,10,9500,7,8,286000,1999,female
469,23,2024-03-23 15:30:35,9,27000,10,9500,9,9,328500,1999,female
470,23,2024-04-23 01:06:35,4,23000,12,10500,10,3,261500,1999,female
471,23,2024-04-27 21:06:35,2,21000,6,7500,2,11,124500,1999,female
472,23,2024-05-18 12:09:35,11,29000,3,6000,3,5,117000,1999,female
473,23,2024-06-02 18:07:35,5,22000,12,10500,6,10,237000,1999,female
474,23,2024-06-06 21:15:35,3,20000,12,10500,1,7,93500,1999,female
475,23,2024-06-11 18:23:35,2,21000,8,8500,2,7,101500,1999,female
476,23,2024-07-05 04:40:35,11,29000,12,10500,5,4,187000,1999,female
477,24,2023-09-23 12:00:47,3,20000,11,10000,7,8,220000,1999,male
478,24,2023-10-06 23:27:47,6,25000,5,7000,14,14,448000,1999,male
479,24,2023-10-16 13:23:47,3,20000,11,10000,6,5,170000,1999,male
480,24,2023-11-03 22:21:47,6,25000,12,10500,5,13,261500,1999,male
481,24,2023-11-24 15:08:47,1,23000,6,7500,13,1,306500,1999,male
482,24,2023-12-10 15:11:47,3,20000,6,7500,6,6,165000,1999,male
483,24,2023-12-24 17:17:47,8,26000,2,5500,14,3,380500,1999,male
484,24,2024-01-20 23:33:47,6,25000,11,10000,9,8,305000,1999,male
485,24,2024-01-31 00:47:47,14,32000,12,10500,9,3,319500,1999,male
486,24,2024-02-02 00:56:47,13,31000,7,8000,9,1,287000,1999,male
487,24,2024-02-21 14:09:47,12,30000,4,6500,3,11,161500,1999,male
488,24,2024-03-13 21:46:47,9,27000,10,9500,3,11,185500,1999,male
489,24,2024-04-06 14:38:47,12,30000,12,10500,3,8,174000,1999,male
490,24,2024-04-29 06:11:47,8,26000,1,5000,6,10,206000,1999,male
491,24,2024-05-03 02:14:47,7,24000,2,5500,8,7,230500,1999,male
492,24,2024-05-23 08:16:47,2,21000,1,5000,6,6,156000,1999,male
493,24,2024-06-22 10:04:47,4,23000,5,7000,7,6,203000,1999,male
494,24,2024-07-02 23:36:47,1,23000,10,9500,7,14,294000,1999,male
495,24,2024-07-06 13:54:47,1,23000,3,6000,9,8,255000,1999,male
496,25,2022-09-19 05:47:16,12,30000,10,9500,8,2,259000,1989,male
497,25,2022-10-12 13:24:16,2,21000,12,10500,12,6,315000,1989,male
498,25,2022-10-14 21:23:16,12,30000,6,7500,6,2,195000,1989,male
499,25,2022-10-18 05:20:16,1,23000,1,5000,8,1,189000,1989,male
500,25,2022-10-20 12:37:16,6,25000,5,7000,8,6,242000,1989,male
501,25,2022-11-14 17:49:16,7,24000,11,10000,6,6,204000,1989,male
502,25,2022-11-25 14:57:16,7,24000,8,8500,8,7,251500,1989,male
503,25,2022-11-30 10:05:16,12,30000,7,8000,6,4,212000,1989,male
504,25,2022-12-12 12:14:16,11,29000,4,6500,4,9,174500,1989,male
505,25,2023-01-10 00:59:16,7,24000,6,7500,14,3,358500,1989,male
506,25,2023-01-13 05:02:16,12,30000,4,6500,8,7,285500,1989,male
507,25,2023-01-31 11:58:16,3,20000,1,5000,7,8,180000,1989,male
508,25,2023-02-20 06:12:16,12,30000,5,7000,13,11,467000,1989,male
509,25,2023-03-04 01:58:16,7,24000,1,5000,9,6,246000,1989,male
510,25,2023-03-13 21:13:16,9,27000,7,8000,7,7,245000,1989,male
511,25,2023-04-13 05:19:16,5,22000,10,9500,12,7,330500,1989,male
512,25,2023-05-11 03:58:16,12,30000,3,6000,5,2,162000,1989,male
513,25,2023-05-29 05:51:16,2,21000,10,9500,7,5,194500,1989,male
514,25,2023-05-31 21:02:16,8,26000,12,10500,13,11,453500,1989,male
515,25,2023-06-16 11:43:16,4,23000,3,6000,2,13,124000,1989,male
516,25,2023-07-03 06:50:16,8,26000,14,11500,8,12,346000,1989,male
517,25,2023-07-27 16:13:16,9,27000,9,9000,10,1,279000,1989,male
518,25,2023-08-12 11:08:16,7,24000,9,9000,10,10,330000,1989,male
519,25,2023-09-04 01:24:16,8,26000,11,10000,5,8,210000,1989,male
520,25,2023-09-22 21:13:16,14,32000,2,5500,11,10,407000,1989,male
521,25,2023-10-06 00:25:16,6,25000,8,8500,11,6,326000,1989,male
522,25,2023-10-16 02:04:16,13,31000,3,6000,14,6,470000,1989,male
523,25,2023-10-23 13:49:16,4,23000,11,10000,11,10,353000,1989,male
524,25,2023-11-03 00:59:16,4,23000,5,7000,6,5,173000,1989,male
525,25,2023-11-18 16:38:16,2,21000,6,7500,14,4,324000,1989,male
526,25,2023-12-11 07:52:16,4,23000,12,10500,7,5,213500,1989,male
527,25,2024-01-04 17:49:16,10,28000,8,8500,9,11,345500,1989,male
528,25,2024-01-12 17:59:16,14,32000,1,5000,5,8,200000,1989,male
529,25,2024-01-18 08:27:16,2,21000,14,11500,6,5,183500,1989,male
530,25,2024-02-04 19:21:16,5,22000,3,6000,11,8,290000,1989,male
531,25,2024-02-16 11:28:16,10,28000,5,7000,8,10,294000,1989,male
532,25,2024-02-22 06:47:16,3,20000,7,8000,7,8,204000,1989,male
533,25,2024-03-04 04:53:16,9,27000,6,7500,11,2,312000,1989,male
534,25,2024-03-22 21:17:16,7,24000,4,6500,9,7,261500,1989,male
535,25,2024-04-17 08:23:16,6,25000,10,9500,8,11,304500,1989,male
536,25,2024-05-03 06:48:16,13,31000,12,10500,9,6,342000,1989,male
537,25,2024-05-19 14:10:16,11,29000,3,6000,9,8,309000,1989,male
538,25,2024-06-15 17:21:16,14,32000,10,9500,10,6,377000,1989,male
539,25,2024-06-28 16:49:16,11,29000,3,6000,11,6,355000,1989,male
540,26,2023-03-21 02:33:32,13,31000,1,5000,7,11,272000,1998,female
541,26,2023-04-10 22:09:32,2,21000,1,5000,3,8,103000,1998,female
542,26,2023-04-12 18:37:32,11,29000,12,10500,5,14,292000,1998,female
543,26,2023-05-11 13:40:32,3,20000,1,5000,2,5,65000,1998,female
544,26,2023-05-13 02:03:32,7,24000,11,10000,2,9,138000,1998,female
545,26,2023-05-21 13:19:32,4,23000,8,8500,10,11,323500,1998,female
546,26,2023-06-08 02:52:32,2,21000,3,6000,8,3,186000,1998,female
547,26,2023-06-16 02:47:32,12,30000,14,11500,6,12,318000,1998,female
548,26,2023-07-03 20:53:32,4,23000,2,5500,11,5,280500,1998,female
549,26,2023-07-31 18:22:32,10,28000,10,9500,11,8,384000,1998,female
550,26,2023-08-09 10:36:32,1,23000,3,6000,10,8,278000,1998,female
551,26,2023-08-19 08:35:32,6,25000,6,7500,3,5,112500,1998,female
552,26,2023-09-13 15:03:32,10,28000,11,10000,3,7,154000,1998,female
553,26,2023-09-25 01:18:32,13,31000,13,11000,8,6,314000,1998,female
554,26,2023-10-07 10:23:32,7,24000,2,5500,6,6,177000,1998,female
555,26,2023-10-22 06:23:32,9,27000,6,7500,6,11,244500,1998,female
556,26,2023-11-01 00:56:32,14,32000,7,8000,7,6,272000,1998,female
557,26,2023-11-24 15:44:32,4,23000,2,5500,9,9,256500,1998,female
558,26,2023-12-12 15:22:32,12,30000,10,9500,7,5,257500,1998,female
559,26,2024-01-07 12:51:32,13,31000,14,11500,11,4,387000,1998,female
560,26,2024-02-03 21:43:32,4,23000,5,7000,9,8,263000,1998,female
561,26,2024-02-12 11:02:32,4,23000,11,10000,9,3,237000,1998,female
562,26,2024-03-02 06:18:32,13,31000,1,5000,6,5,211000,1998,female
563,26,2024-03-12 11:13:32,11,29000,1,5000,11,11,374000,1998,female
564,26,2024-03-27 12:56:32,13,31000,13,11000,11,6,407000,1998,female
565,26,2024-04-17 17:26:32,6,25000,2,5500,2,8,94000,1998,female
566,26,2024-04-30 22:54:32,10,28000,6,7500,2,7,108500,1998,female
567,26,2024-05-17 22:10:32,8,26000,9,9000,10,7,323000,1998,female
568,26,2024-05-29 03:34:32,8,26000,10,9500,4,8,180000,1998,female
569,26,2024-06-24 05:51:32,3,20000,11,10000,13,6,320000,1998,female
570,26,2024-06-25 14:30:32,2,21000,5,7000,8,3,189000,1998,female
571,26,2024-07-10 00:20:32,13,31000,8,8500,8,9,324500,1998,female
572,27,2023-05-21 19:12:13,7,24000,9,9000,10,5,285000,1993,male
573,27,2023-06-12 12:25:13,13,31000,5,7000,14,6,476000,1993,male
574,27,2023-07-10 23:02:13,2,21000,5,7000,7,5,182000,1993,male
575,27,2023-07-27 03:08:13,8,26000,5,7000,4,6,146000,1993,male
576,27,2023-08-20 10:32:13,11,29000,1,5000,14,9,451000,1993,male
577,27,2023-09-07 17:03:13,3,20000,11,10000,6,8,200000,1993,male
578,27,2023-09-09 17:48:13,8,26000,8,8500,8,7,267500,1993,male
579,27,2023-10-03 12:00:13,7,24000,4,6500,10,6,279000,1993,male
580,27,2023-10-24 22:56:13,7,24000,7,8000,4,8,160000,1993,male
581,27,2023-10-27 21:55:13,7,24000,12,10500,5,7,193500,1993,male
582,27,2023-10-31 23:31:13,11,29000,13,11000,10,9,389000,1993,male
583,27,2023-11-12 07:52:13,5,22000,2,5500,7,14,231000,1993,male
584,27,2023-12-10 13:22:13,5,22000,4,6500,3,4,92000,1993,male
585,27,2024-01-06 00:32:13,4,23000,10,9500,8,13,307500,1993,male
586,27,2024-01-24 20:10:13,10,28000,6,7500,4,7,164500,1993,male
587,27,2024-02-24 07:16:13,8,26000,2,5500,10,7,298500,1993,male
588,27,2024-03-05 00:10:13,9,27000,11,10000,9,8,323000,1993,male
589,27,2024-03-07 15:27:13,7,24000,7,8000,8,6,240000,1993,male
590,27,2024-03-21 23:37:13,9,27000,11,10000,1,7,97000,1993,male
591,27,2024-04-16 12:53:13,11,29000,9,9000,10,7,353000,1993,male
592,27,2024-04-28 00:20:13,8,26000,5,7000,9,14,332000,1993,male
593,27,2024-05-02 05:03:13,5,22000,6,7500,6,12,222000,1993,male
594,27,2024-05-29 17:10:13,2,21000,5,7000,5,2,119000,1993,male
595,27,2024-06-07 19:51:13,5,22000,12,10500,9,10,303000,1993,male
596,27,2024-06-24 12:14:13,4,23000,13,11000,5,4,159000,1993,male
597,28,2023-02-04 06:29:31,10,28000,6,7500,7,6,241000,2002,female
598,28,2023-02-07 14:33:31,4,23000,6,7500,1,8,83000,2002,female
599,28,2023-02-26 18:54:31,6,25000,9,9000,9,11,324000,2002,female
600,28,2023-03-16 12:32:31,2,21000,3,6000,8,6,204000,2002,female
601,28,2023-04-13 00:35:31,7,24000,2,5500,5,6,153000,2002,female
602,28,2023-04-14 13:07:31,11,29000,4,6500,9,5,293500,2002,female
603,28,2023-04-22 17:48:31,6,25000,8,8500,8,7,259500,2002,female
604,28,2023-05-23 03:35:31,8,26000,1,5000,6,3,171000,2002,female
605,28,2023-06-07 14:47:31,5,22000,6,7500,10,10,295000,2002,female
606,28,2023-06-22 16:58:31,11,29000,9,9000,8,9,313000,2002,female
607,28,2023-07-10 15:28:31,5,22000,14,11500,3,13,215500,2002,female
608,28,2023-07-21 02:54:31,14,32000,9,9000,8,14,382000,2002,female
609,28,2023-08-03 20:44:31,1,23000,13,11000,4,5,147000,2002,female
610,28,2023-08-05 10:58:31,8,26000,13,11000,9,7,311000,2002,female
611,28,2023-08-17 05:07:31,9,27000,13,11000,8,13,359000,2002,female
612,28,2023-09-15 16:29:31,3,20000,7,8000,5,5,140000,2002,female
613,28,2023-10-14 15:02:31,12,30000,4,6500,9,7,315500,2002,female
614,28,2023-11-05 23:34:31,4,23000,5,7000,4,9,155000,2002,female
615,28,2023-11-25 10:40:31,12,30000,9,9000,11,9,411000,2002,female
616,28,2023-12-14 02:55:31,10,28000,2,5500,3,8,128000,2002,female
617,28,2023-12-26 03:21:31,1,23000,12,10500,3,4,111000,2002,female
618,28,2024-01-04 20:13:31,3,20000,11,10000,6,2,140000,2002,female
619,28,2024-01-27 23:03:31,3,20000,6,7500,7,7,192500,2002,female
620,28,2024-02-12 01:23:31,8,26000,12,10500,9,8,318000,2002,female
621,28,2024-02-20 15:40:31,12,30000,12,10500,5,9,244500,2002,female
622,28,2024-03-16 07:30:31,10,28000,2,5500,1,14,105000,2002,female
623,28,2024-04-11 00:58:31,6,25000,14,11500,10,14,411000,2002,female
624,28,2024-04-16 03:13:31,5,22000,5,7000,4,13,179000,2002,female
625,28,2024-05-08 04:03:31,9,27000,9,9000,7,9,270000,2002,female
626,28,2024-05-18 06:32:31,2,21000,9,9000,9,7,252000,2002,female
627,28,2024-06-04 09:39:31,14,32000,5,7000,9,4,316000,2002,female
628,28,2024-06-06 12:08:31,14,32000,14,11500,7,11,350500,2002,female
629,28,2024-06-10 19:57:31,14,32000,9,9000,7,6,278000,2002,female
630,29,2023-02-17 11:47:31,12,30000,2,5500,5,11,210500,1991,male
631,29,2023-02-24 02:25:31,8,26000,7,8000,9,3,258000,1991,male
632,29,2023-03-09 14:39:31,8,26000,1,5000,5,8,170000,1991,male
633,29,2023-03-12 14:32:31,8,26000,9,9000,7,8,254000,1991,male
634,29,2023-03-27 19:23:31,14,32000,7,8000,4,6,176000,1991,male
635,29,2023-04-20 06:15:31,5,22000,9,9000,11,8,314000,1991,male
636,29,2023-05-13 03:11:31,13,31000,4,6500,4,4,150000,1991,male
637,29,2023-06-03 19:41:31,8,26000,4,6500,10,6,299000,1991,male
638,29,2023-06-13 00:54:31,13,31000,6,7500,14,8,494000,1991,male
639,29,2023-07-06 16:21:31,12,30000,3,6000,5,7,192000,1991,male
640,29,2023-08-04 07:48:31,5,22000,10,9500,4,8,164000,1991,male
641,29,2023-09-03 23:34:31,7,24000,8,8500,4,7,155500,1991,male
642,29,2023-09-23 02:22:31,3,20000,8,8500,6,3,145500,1991,male
643,29,2023-10-06 16:21:31,12,30000,10,9500,10,8,376000,1991,male
644,29,2023-11-05 18:20:31,3,20000,8,8500,11,8,288000,1991,male
645,29,2023-12-02 09:57:31,13,31000,6,7500,11,3,363500,1991,male
646,29,2023-12-26 17:44:31,14,32000,5,7000,7,6,266000,1991,male
647,29,2024-01-20 08:28:31,13,31000,3,6000,2,13,140000,1991,male
648,29,2024-02-19 11:38:31,11,29000,11,10000,9,7,331000,1991,male
649,29,2024-03-19 05:30:31,2,21000,9,9000,6,5,171000,1991,male
650,29,2024-04-04 00:05:31,10,28000,13,11000,10,9,379000,1991,male
651,29,2024-04-27 19:36:31,2,21000,9,9000,9,7,252000,1991,male
652,29,2024-05-15 20:29:31,4,23000,13,11000,5,9,214000,1991,male
653,29,2024-06-11 10:00:31,12,30000,4,6500,8,5,272500,1991,male
654,29,2024-06-20 05:09:31,12,30000,6,7500,11,11,412500,1991,male
655,30,2023-12-03 22:06:35,3,20000,3,6000,7,8,188000,1992,male
656,30,2023-12-12 03:03:35,2,21000,10,9500,8,10,263000,1992,male
657,30,2024-01-05 07:43:35,6,25000,11,10000,13,8,405000,1992,male
658,30,2024-02-04 18:19:35,4,23000,2,5500,5,7,153500,1992,male
659,30,2024-02-17 00:22:35,11,29000,13,11000,14,8,494000,1992,male
660,30,2024-03-14 02:52:35,1,23000,3,6000,7,7,203000,1992,male
661,30,2024-04-05 01:03:35,13,31000,11,10000,5,6,215000,1992,male
662,30,2024-04-15 07:12:35,13,31000,1,5000,5,8,195000,1992,male
663,30,2024-04-23 04:52:35,13,31000,14,11500,10,11,436500,1992,male
664,30,2024-04-26 21:26:35,7,24000,10,9500,5,8,196000,1992,male
665,30,2024-05-12 15:53:35,10,28000,4,6500,8,5,256500,1992,male
666,30,2024-05-17 23:07:35,1,23000,11,10000,7,6,221000,1992,male
667,30,2024-06-05 23:49:35,13,31000,6,7500,9,10,354000,1992,male
668,30,2024-07-05 02:48:35,2,21000,3,6000,7,6,183000,1992,male
669,30,2024-07-07 11:19:35,11,29000,9,9000,6,2,192000,1992,male
670,31,2024-02-21 15:23:38,8,26000,14,11500,5,6,199000,1989,female
671,31,2024-03-08 04:47:38,4,23000,8,8500,12,5,318500,1989,female
672,31,2024-03-22 23:12:38,9,27000,14,11500,4,10,223000,1989,female
673,31,2024-04-16 05:27:38,10,28000,3,6000,10,9,334000,1989,female
674,31,2024-05-03 05:09:38,5,22000,10,9500,1,6,79000,1989,female
675,31,2024-05-07 02:08:38,2,21000,3,6000,8,11,234000,1989,female
676,31,2024-06-05 14:33:38,1,23000,12,10500,8,4,226000,1989,female
677,31,2024-06-25 17:37:38,2,21000,7,8000,3,2,79000,1989,female
678,32,2023-08-24 14:00:19,13,31000,7,8000,11,4,373000,1994,female
679,32,2023-09-17 14:32:19,1,23000,5,7000,14,8,378000,1994,female
680,32,2023-09-25 04:20:19,5,22000,14,11500,11,3,276500,1994,female
681,32,2023-10-16 11:58:19,6,25000,14,11500,6,9,253500,1994,female
682,32,2023-11-04 19:49:19,4,23000,4,6500,1,4,49000,1994,female
683,32,2023-11-20 05:01:19,4,23000,5,7000,5,9,178000,1994,female
684,32,2023-12-19 05:56:19,14,32000,4,6500,2,5,96500,1994,female
685,32,2023-12-27 20:18:19,6,25000,14,11500,10,7,330500,1994,female
686,32,2024-01-26 12:26:19,1,23000,11,10000,10,12,350000,1994,female
687,32,2024-01-28 10:41:19,9,27000,6,7500,13,8,411000,1994,female
688,32,2024-02-08 19:51:19,14,32000,14,11500,11,5,409500,1994,female
689,32,2024-02-26 10:20:19,14,32000,1,5000,4,7,163000,1994,female
690,32,2024-03-17 11:02:19,9,27000,13,11000,7,11,310000,1994,female
691,32,2024-03-21 23:49:19,4,23000,1,5000,10,7,265000,1994,female
692,32,2024-04-14 03:39:19,5,22000,2,5500,1,9,71500,1994,female
693,32,2024-04-22 11:22:19,4,23000,6,7500,11,10,328000,1994,female
694,32,2024-05-18 02:12:19,8,26000,14,11500,5,5,187500,1994,female
695,32,2024-06-12 18:11:19,11,29000,6,7500,8,5,269500,1994,female
